,flops,image_size,params,subnet_settings,top1,top5
118,602.14,"[1, 3, 32, 32]",10.14,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [40, 72, 72, 144, 288, 288, 288, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.96,50.78
119,424.234,"[1, 3, 32, 32]",5.895,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 72, 72, 144, 240, 240, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",10.07,53.54
120,558.714,"[1, 3, 32, 32]",7.83,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [64, 40, 40, 128, 128, 320, 320, 320, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",9.76,45.81
121,568.793,"[1, 3, 32, 32]",23.245,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [48, 40, 64, 64, 304, 304, 640, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.48,42.36
122,396.735,"[1, 3, 32, 32]",13.009,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [40, 72, 96, 176, 176, 176, 480, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.12,54.06
123,342.675,"[1, 3, 32, 32]",4.831,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [32, 64, 64, 80, 272, 272, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",9.92,48.47
124,367.612,"[1, 3, 32, 32]",5.104,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 40, 144, 144, 256, 256, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",9.8,48.6
125,475.156,"[1, 3, 32, 32]",7.692,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 72, 72, 128, 128, 208, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",10.28,61.49
126,526.17,"[1, 3, 32, 32]",7.206,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [40, 72, 72, 144, 144, 224, 224, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",10.34,56.72
127,323.442,"[1, 3, 32, 32]",13.476,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [48, 40, 96, 128, 128, 128, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",9.67,51.35
128,539.11,"[1, 3, 32, 32]",5.129,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 88, 88, 80, 80, 256, 256, 256, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.13,51.25
129,511.07,"[1, 3, 32, 32]",8.23,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [32, 56, 160, 160, 304, 304, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.11,53.01
130,240.422,"[1, 3, 32, 32]",2.805,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 80, 112, 272, 288], 'kernel_size': [5, 3, 3, 3, 3]}",9.96,55.65
131,769.906,"[1, 3, 32, 32]",19.287,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [64, 80, 80, 96, 288, 288, 288, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.04,52.68
132,413.363,"[1, 3, 32, 32]",5.936,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [56, 32, 160, 160, 256, 256, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",9.86,49.8
133,498.702,"[1, 3, 32, 32]",19.297,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [48, 72, 112, 192, 192, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.04,53.87
134,676.55,"[1, 3, 32, 32]",11.677,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [64, 88, 88, 144, 144, 288, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",10.19,57.0
135,275.995,"[1, 3, 32, 32]",5.561,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 56, 112, 112, 128, 128, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",10.09,55.14
136,518.387,"[1, 3, 32, 32]",12.46,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [56, 64, 64, 112, 288, 288, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.98,51.45
137,329.371,"[1, 3, 32, 32]",7.352,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 96, 128, 208, 352, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",10.09,57.75
138,392.278,"[1, 3, 32, 32]",7.718,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [56, 72, 128, 224, 224, 224, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",10.03,53.64
139,358.127,"[1, 3, 32, 32]",6.926,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [32, 56, 56, 80, 224, 224, 224, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.89,49.23
140,447.254,"[1, 3, 32, 32]",5.179,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [48, 80, 80, 64, 304, 304, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",9.93,49.81
141,223.259,"[1, 3, 32, 32]",3.709,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [40, 72, 80, 80, 208, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",9.93,52.64
142,718.886,"[1, 3, 32, 32]",12.688,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 88, 88, 128, 272, 272, 272, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",10.05,52.41
143,474.666,"[1, 3, 32, 32]",9.846,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [64, 88, 144, 144, 128, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",10.11,56.91
144,346.036,"[1, 3, 32, 32]",13.548,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [64, 32, 96, 160, 160, 160, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",9.45,46.92
145,172.985,"[1, 3, 32, 32]",2.459,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 64, 80, 256, 288], 'kernel_size': [3, 3, 3, 3, 3]}",9.73,52.02
146,581.014,"[1, 3, 32, 32]",11.452,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [48, 56, 56, 160, 160, 192, 192, 192, 416, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.1,53.46
147,616.609,"[1, 3, 32, 32]",16.736,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 72, 72, 112, 112, 224, 224, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.21,54.61
148,274.255,"[1, 3, 32, 32]",5.846,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [32, 32, 32, 112, 112, 288, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.74,47.92
149,226.954,"[1, 3, 32, 32]",5.171,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 32, 32, 96, 320, 256, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",9.66,47.33
150,461.363,"[1, 3, 32, 32]",19.278,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 56, 144, 240, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",9.87,53.28
151,308.17,"[1, 3, 32, 32]",6.988,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [64, 48, 48, 96, 96, 128, 128, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.12,54.46
152,227.159,"[1, 3, 32, 32]",6.993,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [40, 48, 80, 80, 192, 352, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.55,48.17
153,412.986,"[1, 3, 32, 32]",4.703,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [56, 80, 80, 96, 96, 224, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",10.23,58.99
154,356.742,"[1, 3, 32, 32]",12.491,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 56, 112, 176, 176, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",9.88,52.25
155,389.558,"[1, 3, 32, 32]",8.231,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [40, 48, 160, 240, 240, 240, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.79,48.49
156,184.143,"[1, 3, 32, 32]",2.216,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [64, 48, 48, 80, 224, 288], 'kernel_size': [3, 3, 3, 3, 3, 3]}",9.86,50.75
157,588.436,"[1, 3, 32, 32]",15.069,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 88, 144, 144, 272, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.01,55.38
158,636.147,"[1, 3, 32, 32]",21.234,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [64, 48, 64, 64, 304, 304, 304, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.67,43.49
159,542.848,"[1, 3, 32, 32]",14.971,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [40, 72, 72, 96, 96, 304, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",10.17,56.43
160,230.427,"[1, 3, 32, 32]",3.339,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 40, 40, 144, 128, 128, 128, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",9.97,52.5
161,434.428,"[1, 3, 32, 32]",13.014,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 80, 128, 176, 176, 176, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",10.06,55.37
162,537.562,"[1, 3, 32, 32]",9.705,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [48, 48, 128, 128, 304, 304, 304, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.96,49.69
163,377.248,"[1, 3, 32, 32]",6.717,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [32, 32, 32, 160, 160, 176, 176, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.98,53.7
164,326.159,"[1, 3, 32, 32]",2.451,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 72, 72, 80, 80, 160, 160, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.1,53.44
165,209.357,"[1, 3, 32, 32]",4.647,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [48, 48, 112, 176, 176, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.75,49.42
166,539.988,"[1, 3, 32, 32]",8.078,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [32, 40, 160, 160, 288, 288, 288, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.67,45.61
167,401.953,"[1, 3, 32, 32]",6.787,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [48, 40, 40, 160, 160, 256, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.8,51.49
168,478.661,"[1, 3, 32, 32]",7.906,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 72, 72, 64, 64, 256, 256, 256, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.07,48.53
169,452.13,"[1, 3, 32, 32]",17.306,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 48, 96, 96, 176, 176, 576, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",9.86,50.98
170,435.525,"[1, 3, 32, 32]",13.193,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 40, 160, 224, 224, 224, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.65,47.58
171,441.227,"[1, 3, 32, 32]",5.583,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 88, 88, 112, 272, 544], 'kernel_size': [3, 3, 3, 3, 3, 3]}",10.05,54.66
172,796.219,"[1, 3, 32, 32]",20.451,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [32, 72, 72, 144, 144, 304, 304, 576, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.23,55.43
173,459.348,"[1, 3, 32, 32]",9.53,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [48, 40, 128, 304, 304, 304, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",9.6,44.42
174,446.772,"[1, 3, 32, 32]",9.779,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [40, 48, 48, 144, 240, 240, 240, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",9.96,50.1
175,198.488,"[1, 3, 32, 32]",2.324,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [56, 80, 64, 64, 128, 384], 'kernel_size': [7, 3, 3, 3, 3, 3]}",10.01,52.32
176,387.642,"[1, 3, 32, 32]",14.45,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 72, 80, 288, 512, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",9.69,50.67
177,527.559,"[1, 3, 32, 32]",6.801,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [56, 80, 128, 128, 272, 272, 272, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",10.11,51.68
178,458.839,"[1, 3, 32, 32]",13.316,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 32, 160, 320, 320, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.55,46.51
179,344.527,"[1, 3, 32, 32]",10.91,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [48, 40, 64, 64, 208, 208, 208, 416, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.51,43.52
180,298.882,"[1, 3, 32, 32]",4.091,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [48, 64, 64, 96, 96, 128, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",10.28,56.81
181,551.278,"[1, 3, 32, 32]",10.856,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [64, 96, 96, 64, 64, 176, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.86,49.73
182,253.225,"[1, 3, 32, 32]",3.872,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [40, 80, 112, 288, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3]}",9.82,53.11
183,565.899,"[1, 3, 32, 32]",10.609,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [56, 96, 96, 96, 272, 272, 272, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.1,50.43
184,297.621,"[1, 3, 32, 32]",6.263,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [32, 48, 128, 208, 208, 208, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",9.85,51.03
185,826.989,"[1, 3, 32, 32]",16.037,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [64, 96, 96, 128, 128, 272, 272, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",10.14,55.05
186,482.752,"[1, 3, 32, 32]",12.238,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [40, 80, 80, 80, 144, 144, 144, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.01,52.74
187,508.743,"[1, 3, 32, 32]",6.085,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [64, 96, 160, 160, 176, 176, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",10.16,57.9
188,287.657,"[1, 3, 32, 32]",4.608,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [64, 56, 112, 112, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",9.92,51.89
189,515.331,"[1, 3, 32, 32]",5.134,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [64, 96, 96, 144, 208, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",10.27,60.59
190,617.175,"[1, 3, 32, 32]",21.31,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [48, 56, 56, 112, 112, 160, 160, 160, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.94,50.5
191,381.898,"[1, 3, 32, 32]",7.088,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [64, 88, 80, 80, 176, 176, 176, 320, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.86,50.47
192,420.253,"[1, 3, 32, 32]",6.349,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [48, 72, 72, 80, 80, 240, 240, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",10.07,50.18
193,617.683,"[1, 3, 32, 32]",9.992,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [64, 72, 72, 64, 64, 320, 320, 320, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.92,46.97
194,437.212,"[1, 3, 32, 32]",12.319,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [64, 56, 80, 80, 288, 288, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.74,47.68
195,303.149,"[1, 3, 32, 32]",4.329,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [40, 72, 112, 112, 288, 416], 'kernel_size': [7, 3, 3, 3, 3, 3]}",9.86,52.1
196,265.047,"[1, 3, 32, 32]",4.26,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [48, 88, 112, 192, 320, 320], 'kernel_size': [7, 3, 3, 3, 3, 3]}",9.84,54.38
197,434.426,"[1, 3, 32, 32]",11.464,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 56, 56, 160, 240, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",9.93,54.0
198,152.786,"[1, 3, 32, 32]",4.118,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [32, 48, 80, 208, 512], 'kernel_size': [3, 3, 3, 3, 3]}",9.49,49.88
199,294.374,"[1, 3, 32, 32]",4.217,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [64, 64, 64, 304, 304, 256], 'kernel_size': [5, 3, 3, 3, 3, 3]}",9.63,46.85
200,422.333,"[1, 3, 32, 32]",4.138,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 96, 112, 112, 256, 256, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",10.08,52.41
201,474.651,"[1, 3, 32, 32]",9.039,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [32, 48, 48, 112, 112, 256, 256, 256, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",9.92,48.92
202,269.235,"[1, 3, 32, 32]",4.996,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 48, 48, 64, 64, 176, 176, 176, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.93,47.14
203,356.841,"[1, 3, 32, 32]",5.808,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [56, 72, 72, 64, 320, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",9.92,52.07
204,243.07,"[1, 3, 32, 32]",8.662,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [40, 64, 64, 192, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3]}",9.6,49.75
205,459.198,"[1, 3, 32, 32]",3.94,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [32, 96, 96, 128, 272, 384], 'kernel_size': [3, 3, 3, 3, 3, 3]}",10.1,56.85
206,665.245,"[1, 3, 32, 32]",11.866,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [64, 96, 96, 160, 320, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",10.24,58.87
207,547.927,"[1, 3, 32, 32]",15.115,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 88, 112, 112, 224, 224, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",10.07,53.4
208,202.953,"[1, 3, 32, 32]",3.077,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [64, 48, 160, 160, 416], 'kernel_size': [5, 3, 3, 3, 3]}",9.56,50.77
209,487.02,"[1, 3, 32, 32]",13.409,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [32, 56, 56, 96, 240, 240, 240, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.07,49.52
210,552.25,"[1, 3, 32, 32]",9.753,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [40, 96, 160, 272, 272, 272, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.91,50.02
211,315.297,"[1, 3, 32, 32]",3.619,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [64, 88, 64, 64, 192, 192, 192, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.97,49.43
212,487.396,"[1, 3, 32, 32]",11.289,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [64, 72, 160, 224, 224, 224, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.12,54.08
213,225.055,"[1, 3, 32, 32]",3.609,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 72, 128, 160, 480], 'kernel_size': [7, 3, 3, 3, 3]}",9.89,55.16
214,382.284,"[1, 3, 32, 32]",10.018,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [40, 72, 96, 272, 272, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",10.01,52.33
215,355.914,"[1, 3, 32, 32]",6.347,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [32, 72, 72, 80, 80, 144, 144, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",10.04,51.54
216,262.33,"[1, 3, 32, 32]",5.011,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 88, 112, 128, 128, 608], 'kernel_size': [7, 3, 3, 3, 3, 3]}",10.17,56.44
217,444.839,"[1, 3, 32, 32]",5.75,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [40, 72, 160, 160, 224, 224, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",10.31,57.14
218,338.884,"[1, 3, 32, 32]",13.614,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 48, 128, 192, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.81,52.55
219,759.216,"[1, 3, 32, 32]",21.824,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [40, 64, 128, 128, 304, 304, 304, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.02,52.36
220,773.281,"[1, 3, 32, 32]",18.684,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [32, 96, 96, 64, 272, 272, 272, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.83,47.02
221,213.289,"[1, 3, 32, 32]",3.244,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [48, 40, 40, 96, 96, 208, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.71,48.01
222,356.309,"[1, 3, 32, 32]",13.023,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [32, 40, 40, 112, 288, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.31,45.18
223,692.05,"[1, 3, 32, 32]",20.702,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 80, 80, 112, 112, 176, 640, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",9.93,54.89
224,382.982,"[1, 3, 32, 32]",13.07,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 72, 80, 224, 224, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.88,51.8
225,522.434,"[1, 3, 32, 32]",6.658,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [40, 96, 96, 64, 208, 208, 208, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",9.99,51.0
226,388.159,"[1, 3, 32, 32]",18.549,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 56, 64, 208, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.75,51.26
227,452.457,"[1, 3, 32, 32]",10.077,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 56, 56, 80, 80, 224, 224, 224, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.83,49.01
228,375.935,"[1, 3, 32, 32]",7.056,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [64, 32, 32, 160, 160, 208, 416, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.9,52.38
229,438.538,"[1, 3, 32, 32]",3.283,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [48, 88, 88, 96, 96, 144, 144, 144, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",10.32,55.55
230,374.943,"[1, 3, 32, 32]",4.709,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [40, 64, 64, 128, 208, 208, 208, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",10.18,55.53
231,396.712,"[1, 3, 32, 32]",7.501,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [32, 96, 80, 80, 208, 208, 208, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",9.89,50.67
232,472.659,"[1, 3, 32, 32]",5.871,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [40, 80, 80, 160, 176, 176, 176, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",10.18,58.0
233,521.433,"[1, 3, 32, 32]",9.928,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 48, 48, 112, 112, 272, 272, 272, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",9.92,45.78
234,188.779,"[1, 3, 32, 32]",4.869,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [48, 48, 64, 304, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",9.27,45.24
235,344.935,"[1, 3, 32, 32]",4.135,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [64, 64, 64, 160, 160, 160, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",10.11,56.44
